Gene,Combined_Score,Clinical Trials,Hpa,Heatmap,Vital,Non Vital,Protein Vital,Protein Non Vital
RAF1,5.361208402256578,33.0,10.0,0.3638694517420775,53.54239375,95.1958168566002,4.4146852134728,4.071049029667265
PPL,5.359285785385585,32.0,10.0,0.3065721135702184,6.184547875,82.5280055821462,4.002084905126421,4.357459265895984
SLC16A5,5.357855820997122,0.0,8.0,0.1312592209216505,3.47757225,12.0830912184236,0.0,0.0
TSPAN17,5.353323360361461,0.0,8.0,0.1513964403725292,18.000974375,24.031047288699,0.0,0.0
IFNGR2,5.345417178762552,0.0,8.0,0.1282114391005944,20.08886875,44.6376613960114,0.0,0.0
TRMT10B,5.340980065679514,0.0,7.0,0.7489790170131834,0.0,0.0,0.0,0.0
ZNF671,5.333309063243229,28.0,0.0,-0.0579096234549593,7.9659575,6.05523125356125,0.0,0.0
GPC3,5.333291948012738,32.0,10.0,-0.3026781758885924,14.2910731875,26.8481989358974,4.5296906097569,3.5147721997792645
ORAI2,5.332646548572011,0.0,8.0,-0.0567303522070531,9.832051125,7.10035260351377,0.0,0.0
IL1RAP,5.329697822486395,32.0,8.0,1.0328432043647715,0.0,0.0,3.930060482594657,3.999209149536688
DST,5.32673239416822,25.0,7.0,3.0348371028352705,26.1944875,30.8088847602089,3.877991213368305,3.649611172538792
ABCA7,5.324517995942024,22.0,10.0,0.0212040203826697,9.41377375,13.6456860066477,2.6887004139919477,3.6171932934565207
TEC,5.324242546844105,25.0,10.0,-0.3642111655853002,0.59453114375,3.5188079811491,3.2860431846927467,3.334604057534216
HCN3,5.32239683216309,0.0,8.0,-0.1350764641612197,10.449577375,6.93835498717949,0.0,0.0
CHRNA6,5.321979061530196,0.0,8.0,-0.1747776154703914,0.2456090075,0.0605114565859449,0.0,0.0
TMEM14B,5.32098347660396,0.0,5.0,2.2104228164309334,13.74796875,17.9758084995252,0.0,0.0
