Gene,Combined_Score,Clinical Trials,Hpa,Heatmap,Vital,Non Vital,Protein Vital,Protein Non Vital
MAL,16.124564771300385,25.0,5.0,-0.0325720678953678,74.760474375,122.497080716999,0.0,0.0
FBXW7,16.115034054323253,33.0,0.0,0.4692354598695052,20.3295525,12.4886677540361,0.0,0.0
MMP17,16.106952547885577,0.0,7.0,1.3477999702169203,16.786679625,5.44239362962963,0.0,0.0
MMD,16.10254725881807,25.0,5.0,-0.5576804582336448,32.151155625,13.8821941310541,0.0,0.0
PMP22,16.097385665588256,23.0,8.0,-0.7128023681170218,101.1129125,250.058506125356,0.0,0.0
LONRF1,16.097291978662284,0.0,7.0,1.2924612270582196,9.838308125,21.3373057122507,0.0,0.0
NRG2,16.04504767387133,33.0,8.0,0.6504547117329429,4.5335228125,2.74448465432099,0.0,3.50582678301007
HPS4,16.03914809320118,23.0,7.0,2.392094037478504,18.59682125,21.3266901661918,0.0,3.647913791827762
PARP6,16.03403472396066,0.0,7.0,0.9512511644443084,0.0,0.0,0.0,0.0
GPR157,16.02732616971071,0.0,10.0,-0.2167547750422729,1.7329364375,7.82175419895537,0.0,0.0
ARRDC4,16.014324105744382,0.0,10.0,-0.1499970330428205,16.103471875,25.1172610731244,0.0,0.0
GPR160,16.014237630549726,0.0,10.0,-0.2786469603336996,0.776682,4.64346619278253,0.0,0.0
ZP3,16.00656483877178,0.0,8.0,0.4672454219090015,1.2728085625,1.99146469468186,0.0,0.0
TRMT10B,15.981960131359028,0.0,7.0,0.7489790170131834,0.0,0.0,0.0,0.0
LINC00511,15.981169981659727,0.0,0.0,3.478116013872608,1.7853804375,1.30267593755935,0.0,0.0
PILRB,15.972924050486856,0.0,5.0,2.070132086409247,64.3778625,111.221216904084,0.0,0.0
GPR135,15.97181412042011,0.0,8.0,0.3376830413855325,1.6340815625,3.96788680626781,0.0,0.0
C11orf24,15.960355321379879,0.0,8.0,0.3979106235495063,12.334675625,27.7150071509972,0.0,0.0
